Unnamed: 0,district,address,boomTime,lat,lon,state_code
1100,大同區,民生西路208號,106-10-17,25.056885100000002,121.51507990000002,554126976
1101,萬華區,康定路22號,106-1-8,25.0450833,121.50286489999999,553826947
1102,萬華區,漢口街2段73號,106-1-11,25.046163699999997,121.50523770000001,553826950
1103,大同區,大龍街275號,106-10-12,25.0727623,121.5161793,554427005
1104,大同區,重慶北路3段與民族西路口,106-10-12,25.068799,121.51346399999998,554326998
1105,大同區,重慶北路2段與民生西路口,106-9-22,25.0569098,121.51359790000001,554126976
1106,大同區,南京西路325-2號,106-9-22,25.0537258,121.5070966,554026967
1107,大同區,塔城街24巷前,106-11-23,25.050684699999998,121.5102243,553926962
1108,大同區,延平北路3段與民族西路口,106-9-28,25.0686588,121.51085719999999,554326997
1109,大同區,民族西路與重慶北路3段口,106-10-6,25.0686418,121.5138172,554326998
1110,大同區,民生西路與赤峰街口,106-10-4,25.053646399999998,121.51912659999998,554026970
1111,大同區,承德路2段46號,106-10-4,25.056186,121.51796200000001,554126975
1112,大同區,延平北路2段與民權西路口,106-10-11,25.0627882,121.51122050000001,554226987
1113,大同區,環河北路1段與鄭州路口,106-10-11,25.0596283,121.5085172,554126980
1114,大同區,錦西街與民生西路45巷口,106-10-11,25.060271,121.52028899999999,554226984
1115,大同區,錦西街38巷與萬全街3巷口,106-10-3,25.0584373,121.5196245,554126980
1116,大同區,忠孝西路2段與塔城街口,106-11-27,25.0476299,121.5127104,553926955
1117,大同區,承德路3段與民族西路口口,106-11-29,25.068799,121.51346399999998,554326998
1118,大同區,甘谷街與延平北路1段口,106-11-30,25.0527697,121.51182890000001,554026966
1119,大同區,南京西路與太原路口,106-10-2,25.053588100000002,121.5160989,554026969
1120,大同區,民權西路與迪化街2段口,106-7-3,25.053855600000002,121.5100938,554026968
1121,大同區,長安西路53巷與長安西路口前,106-10-16,25.051023,121.51768100000001,553926964
1122,大同區,民樂街37號與民樂街口,106-10-29,25.0582238,121.5105935,554126978
1123,大同區,重慶北路3段236巷與重慶北路3段236巷45弄口口,106-11-17,25.0706323,121.5118242,554427001
1124,大同區,環河北路1段395號,106-10-6,25.061492,121.508747,554226984
1125,大同區,寧夏路與民生西路口,106-10-7,25.056956399999997,121.51568329999999,554126976
1126,大同區,民權西路與延平北路2段口,106-10-8,25.0621,121.511175,554226985
1127,大同區,迪化街1段36號,106-10-19,25.0547948,121.51002140000001,554026970
1128,大同區,民權西路194號,106-10-20,25.0627713,121.5144137,554226987
1129,大同區,鄭州路與塔城街口,106-10-26,25.050385000000002,121.50978640000001,553926961
1130,大同區,1段312巷口(迪化街1段293號前),106-10-27,25.0616926,121.5093145,554226984
1131,大同區,大龍街與大龍街215巷口,106-10-13,25.07057600000001,121.516365,554427002
1132,大同區,承德路2段與民權西路口,106-10-11,25.0629867,121.5182325,554226989
1133,大同區,長安西路與南京西路64巷口,106-10-16,25.052357,121.51933500000001,554026967
1134,大同區,承德路2段175巷,106-10-23,25.058845,121.51863119999999,554126981
1135,大同區,通河西街1段百齡左岸254燈桿,106-10-30,25.0807959,121.513962,554627017
1136,大同區,敦煌路19號重慶國中,106-10-30,25.0759168,121.51802990000002,554527011
1137,大同區,承德路2段與萬全街口,106-9-6,25.0584518,121.51827549999999,554126980
1138,大同區,大龍街159巷20號與大龍街159巷18弄口,106-9-25,25.067977,121.5168249,554326997
1139,大同區,南京西路與西寧北路口,106-10-1,25.0538174,121.5098847,554026968
1140,大同區,民權西路與重慶北路2段口加油站入口,106-9-30,25.0630909,121.5135996,554226988
1141,大同區,重慶北路2段與涼州街口,106-9-29,25.060890899999997,121.51486940000001,554226984
1142,大同區,民生西路與寧夏路口,106-10-6,25.056956399999997,121.51568329999999,554126976
1143,大同區,雙連街5號,106-10-18,25.0579928,121.51920559999999,554126979
1144,大同區,迪化街2段與民族西路口,106-10-19,25.0686588,121.51085719999999,554326997
1145,大同區,承德路2段239號,106-10-3,25.0624719,121.51858899999999,554226988
1146,大同區,重慶北路1段與民權西路口,106-10-9,25.063738600000004,121.51381359999999,554226989
1147,大同區,歸綏街231號,106-10-10,25.0583912,121.5110992,554126978
1148,大同區,南京西路與承德路1段口,106-10-15,25.053328,121.51763229999999,554026969
1149,大同區,承德路3段與酒泉街口,106-10-21,25.069937799999998,121.5182537,554427001
1150,大同區,忠孝西路1段與西寧北路口,106-11-9,36.617134,101.778223,809710640
1151,大同區,重慶北路3段236巷與民族西路221巷口口,106-10-29,25.0696176,121.5134217,554426999
1152,大同區,重慶北路2段與歸綏街口,106-10-15,25.0580364,121.5133116,554126978
1153,大同區,重慶北路3段296巷與迪化街2段口,106-11-10,25.0735565,121.51324059999999,554427006
1154,大同區,安西街與延平北路2段272巷口,106-11-13,25.0621,121.511175,554226985
1155,大同區,承德路3段與庫倫街口,106-11-26,25.069937799999998,121.5182537,554427001
1156,大同區,萬全街100號與民生西路171巷口,106-12-23,25.057497,121.51701299999999,554126977
1157,萬華區,艋舺大道120巷8號,106-2-6,25.032988,121.50223700000001,553526916
1158,萬華區,桂林路246巷42弄38號,106-2-8,25.0361503,121.49225030000001,553626922
1159,萬華區,東園街與萬大路口,106-2-9,25.021585899999998,121.49836509999999,553326883
1160,萬華區,西藏路121號,106-1-1,25.029536,121.502601,553526907
1161,萬華區,西園路2段與寶興街口,106-4-11,25.026501,121.49378,553426896
1162,萬華區,堤外便道往南龍山忠孝3-03號燈桿,106-4-13,25.0307777,121.4882044,553526907
1163,萬華區,桂林路與華西街口,106-1-1,25.0384734,121.49842269999999,553726930
1164,萬華區,開封街2段與堤外便道口往北龍山忠孝3-03桿,106-1-2,25.0453633,121.5055211,553826948
1165,萬華區,西園路2段111巷,106-1-16,25.0296396,121.4967902,553526906
1166,萬華區,西園路2段與西藏路口,106-1-1,25.0277299,121.49437990000001,553426900
1167,萬華區,和平西路3段與環河南路2段口,106-3-20,25.0354727,121.4945116,553626921
1168,萬華區,中興橋往台北市機車道,106-2-9,25.0504831,121.49017079999999,553926957
1169,萬華區,萬大路與富民路口,106-4-27,25.0189277,121.498283,553226875
1170,萬華區,艋舺大道326巷與艋舺大道口,106-4-4,25.031074,121.4940485,553526909
1171,萬華區,興義街與西園路2段372巷口,106-8-17,25.0251326,121.491272,553426892
1172,萬華區,武昌街2段118-1號,106-8-26,25.045218,121.50428799999999,553826948
1173,萬華區,91巷口(大理街89號前),106-1-3,25.0348467,121.49851389999999,553626920
1174,萬華區,桂林路水門口,106-3-29,25.038119899999998,121.50670790000001,553726931
1175,萬華區,康定路287巷與康定路口,106-3-30,25.0341179,121.50165390000001,553626919
1176,萬華區,長順街46巷41號,106-4-1,25.0308486,121.4889601,553526908
1177,萬華區,西園路2段與寶興街口,106-4-2,25.026501,121.49378,553426896
1178,萬華區,忠孝西路2段16巷與忠孝西路2段口口,106-4-6,25.0476299,121.5127104,553926955
1179,萬華區,西藏路與莒光路299巷口口,106-4-7,25.0292849,121.49918219999999,553526905
1180,萬華區,西藏路與西園路2段320巷55弄口,106-4-10,25.0284821,121.4921541,553426902
1181,萬華區,堤外便道燈桿龍A06,106-4-13,25.0307777,121.4882044,553526907
1182,萬華區,艋舺大道與西園路2段口東往西近西園路2段,106-1-4,25.03248,121.49817390000001,553526914
1183,萬華區,西園路2段161號,106-1-5,25.0288706,121.49588870000001,553526904
1184,萬華區,貴陽街2段與堤外便道口,106-1-6,25.0399855,121.5024804,553726935
1185,萬華區,西園路2段與莒光路口,106-1-9,25.0310901,121.49688909999998,553526910
1186,萬華區,康定路與武昌街2段口,106-1-23,25.045576899999997,121.50316740000001,553826948
1187,萬華區,和平西路3段312號,106-2-23,25.0352907,121.4928861,553626920
1188,萬華區,萬大路252號,106-2-28,25.0261545,121.50032399999999,553426897
1189,萬華區,環河南路2段與堤外便道北側附近口機車道,106-3-1,25.0307777,121.4882044,553526907
1190,萬華區,萬大路與華中橋口往台北機車道,106-3-16,25.022861300000002,121.49945079999999,553326887
1191,萬華區,武成街35巷與武成街口,106-3-26,25.017855100000002,121.49492620000001,553226871
1192,萬華區,寶興街228號,106-5-9,25.022159600000002,121.49575779999999,553326884
1193,萬華區,中華路1段90號2段,106-5-10,25.0475499,121.5106925,553926955
1194,萬華區,康定路與永福街口,106-1-12,25.035035999999998,121.502494,553626922
1195,萬華區,忠孝西路2段與環河南路1段口,106-1-19,25.0291941,121.49047040000002,553526903
1196,萬華區,萬大路340號,106-2-3,25.023955100000002,121.4999383,553326890
1197,萬華區,中華路1段14號1段,106-2-9,25.0475499,121.5106925,553926955
1198,萬華區,東園街35巷與東園街口口,106-2-9,25.0264476,121.49490220000001,553426896
1199,萬華區,中華路1段與成都路口,106-3-30,25.0475499,121.5106925,553926955
1200,萬華區,環河南路1段與內江街口,106-1-10,25.041909399999998,121.5000707,553726939
1201,萬華區,長沙街2段68號,106-1-11,25.040469899999998,121.505443,553726936
1202,萬華區,忠孝西路2段16巷,106-1-3,25.047951,121.50818390000002,553926955
1203,萬華區,寶興街222巷,106-1-17,25.0220849,121.4947131,553326884
1204,萬華區,環河南路1段與康定路口,106-1-21,25.0475336,121.5059613,553926953
1205,萬華區,西園路2段與寶興街口,106-1-21,25.026501,121.49378,553426896
1206,萬華區,莒光路與萬大路口,106-1-22,25.029586600000002,121.5003811,553526907
1207,萬華區,堤外便道南往北(DSR373牌面前),106-1-23,25.0307777,121.4882044,553526907
1208,萬華區,環河南路2段338號,106-1-26,25.0381142,121.4965885,553726928
1209,萬華區,長泰街246巷與寶興街222巷口,106-1-28,25.0220849,121.4947131,553326884
1210,萬華區,華中橋往台北市機車道(002牌面前),106-2-2,25.0138094,121.4954551,553126858
1211,萬華區,萬大路486巷10弄11號,106-2-1,25.020147,121.497227,553326878
1212,萬華區,西藏路196號,106-2-6,25.0300213,121.5028635,553526908
1213,萬華區,富民路155巷49號,106-2-14,25.0186557,121.50128899999999,553226875
1214,萬華區,華江橋機車道往台北市方向,106-2-14,25.034556600000002,121.489337,553626918
1215,萬華區,艋舺大道92號,106-2-15,25.033265,121.5029575,553626917
1216,萬華區,堤外便道南往北(DSR396牌面前),106-2-15,25.0307777,121.4882044,553526907
1217,萬華區,峨眉街與康定路口,106-2-26,25.0447182,121.5031916,553826946
1218,萬華區,堤外便道北往南(DSR-252牌面前),106-3-1,25.0307777,121.4882044,553526907
1219,萬華區,華江橋機車道南往北(311035燈桿前),106-3-2,25.0355264,121.48993159999999,553626920
1220,萬華區,忠孝橋往台北市下橋處,106-3-12,25.063710399999998,121.5065347,554226987
1221,萬華區,成都路98號,106-3-13,25.043172,121.5035971,553826943
1222,萬華區,萬板大橋往台北市汽車道下橋處,106-3-16,25.029303600000002,121.48629840000002,553526903
1223,萬華區,大理街118巷與大理街口,106-3-17,25.033907,121.494421,553626917
1224,萬華區,成都路與漢中街口,106-3-17,25.0420955,121.50734969999999,553826941
1225,萬華區,青年路58號,106-3-18,25.024654,121.50276399999998,553426893
1226,萬華區,萬大路與富民路口,106-3-21,25.0189277,121.498283,553226875
1227,萬華區,和平西路3段與桂林路246巷口,106-3-23,25.035680199999998,121.49093729999998,553626921
1228,萬華區,武成街63巷12弄,106-4-1,25.0187133,121.4940707,553226873
1229,萬華區,開封街2段42巷與漢口街2段口,106-4-6,25.045489,121.50708600000002,553826949
1230,萬華區,中華路1段88號,106-4-10,25.0450203,121.50857890000002,553826948
1231,萬華區,西園路1段58號,106-4-17,25.0397259,121.49977379999999,553726933
1232,萬華區,中華路2段416巷66弄,106-3-3,25.0277242,121.5038008,553426902
1233,萬華區,南寧路與廣州街口,106-4-17,25.036731,121.4976133,553626925
1234,萬華區,廣州街與華西街口,106-4-17,25.036709600000002,121.49827659999998,553626925
1235,萬華區,西寧南路與內江街口,106-4-26,25.041594800000002,121.5058735,553726939
1236,萬華區,武昌街2段87號,106-4-26,25.0442823,121.50833090000002,553826946
1237,萬華區,德昌街154巷與民和街口,106-4-27,25.024213,121.495231,553426890
1238,萬華區,環河南路2段162號,106-4-30,25.0351938,121.49393880000001,553626920
1239,萬華區,環河南路1段與康定路口,106-5-5,25.0475336,121.5059613,553926953
1240,萬華區,和平西路3段109巷,106-5-5,25.0356342,121.5004179,553626923
1241,萬華區,德昌街261巷口,106-5-6,25.022534,121.49241599999999,553326884
1242,萬華區,西園路2段與寶興街口,106-5-6,25.026501,121.49378,553426896
1243,萬華區,中華路2段416巷與西藏路125巷口,106-1-11,25.0291201,121.49903590000002,553526905
1244,萬華區,廣州街88號,106-1-12,25.0364884,121.50260220000001,553626926
1245,萬華區,廣州街70號,106-1-16,25.0364866,121.50304560000001,553626926
1246,萬華區,中華路1段與開封街2段口,106-1-17,25.0475499,121.5106925,553926955
1247,萬華區,忠孝西路2段16巷,106-1-21,25.047951,121.50818390000002,553926955
1248,萬華區,西園路2段與東園街口,106-1-21,25.0282005,121.49519,553426902
1249,萬華區,雙園街67巷,106-3-18,25.0306526,121.4946135,553526908
1250,萬華區,西藏路環南市場甲棟前,106-3-26,25.0291941,121.49047040000002,553526903
1251,萬華區,萬大路與興寧街口,106-3-28,25.0320279,121.50047690000001,553526913
1252,萬華區,萬大路408巷,106-4-2,25.021656399999998,121.49793009999999,553326883
1253,萬華區,西園路1段與廣州街口,106-4-15,25.037972,121.499495,553726929
1254,萬華區,西藏路與艋舺大道口,106-5-22,25.03289310000001,121.49769009999999,553526915
1255,萬華區,艋舺大道120巷對面,106-5-25,25.0320492,121.5022591,553526914
1256,萬華區,艋舺大道與西園路2段口,106-5-31,25.03289310000001,121.49769009999999,553526915
1257,萬華區,桂林路與梧州街口,106-5-31,25.036116800000002,121.49751409999999,553626924
1258,萬華區,莒光路342號,106-6-1,25.031277,121.4971314,553526911
1259,萬華區,中華路1段與洛陽街口,106-6-11,25.0475336,121.5059613,553926953
1260,萬華區,西園路2段與西藏路口,106-4-3,25.0277299,121.49437990000001,553426900
1261,萬華區,莒光路299巷與萬大路90巷口,106-6-1,25.030249800000004,121.49915049999998,553526908
1262,萬華區,和平西路2段與艋舺大道口,106-6-1,25.03289310000001,121.49769009999999,553526915
1263,萬華區,西園路2段263號,106-4-28,25.025714,121.4925885,553426894
1264,萬華區,環河南路2段50巷,106-4-29,25.037857100000004,121.49611270000001,553726928
1265,萬華區,長順街46巷43號,106-5-9,25.030855300000002,121.4888991,553526908
1266,萬華區,西園路1段與和平西路3段口,106-2-27,25.035621399999997,121.4992307,553626923
1267,萬華區,萬大路486巷59弄11號,106-2-28,25.020032399999998,121.49570729999999,553326878
1268,萬華區,中華路1段與南寧路口,106-3-10,25.044669600000002,121.5086764,553826947
1269,萬華區,艋舺大道與興寧街口,106-3-13,25.0322329,121.5014159,553526914
1270,萬華區,寶興街68巷口,106-3-24,25.0264476,121.49490220000001,553426896
1271,萬華區,西園路2段139號,106-3-28,25.0294087,121.4961612,553526905
1272,萬華區,華江橋往北市機車道下橋處,106-5-7,25.0262857,121.4970294,553426896
1273,萬華區,西園路2段281巷,106-5-10,25.024235,121.49223789999999,553426889
1274,萬華區,堤外便道北往南(DSR-362牌面前),106-5-13,25.0307777,121.4882044,553526907
1275,萬華區,環河南路1段與貴陽街2段口,106-5-20,25.047269,121.504476,553926953
1276,萬華區,華江橋往台北市機車道(華江016牌面前),106-5-25,25.0279587,121.4971355,553426901
1277,萬華區,忠孝西路2段16巷,106-5-25,25.047951,121.50818390000002,553926955
1278,萬華區,康定路與永福街口,106-5-30,25.035035999999998,121.502494,553626922
1279,萬華區,堤外便道南往北(DSR404牌面前),106-6-7,25.0307777,121.4882044,553526907
1280,萬華區,光復橋往新北市第302045號燈桿處,106-6-19,25.0262857,121.4970294,553426896
1281,萬華區,長沙街2段貴陽疏散門堤外便道,106-6-21,25.0413526,121.49919479999998,553726937
1282,萬華區,光復橋下堤外自行車道(華中465燈桿前),106-6-25,25.0154026,121.49476570000002,553226863
1283,萬華區,環河南路1段與忠孝西路2段口,106-6-25,25.0475336,121.5059613,553926953
1284,萬華區,康定路與廣州街口,106-6-26,25.036731,121.4976133,553626925
1285,萬華區,忠孝橋往台北市機車道,106-7-9,25.063710399999998,121.5065347,554226987
1286,萬華區,環河南路2段109號前,106-7-11,25.03481810000001,121.49398490000002,553626919
1287,萬華區,水源快速道,106-7-15,25.0194237,121.50342859999998,553226878
1288,萬華區,萬大路與興寧街66巷22弄口口,106-7-16,25.032256399999998,121.5005428,553526914
1289,萬華區,堤外便道華中橋下,106-7-26,25.0157034,121.49652920000001,553226864
1290,萬華區,忠孝橋往市民大道匝道,106-7-30,25.048657199999997,121.5053478,553926956
1291,萬華區,莒光路172巷,106-6-29,25.0314697,121.502048,553526912
1292,萬華區,華江橋機車道往新北市方向(311050燈桿前),106-6-30,25.0262857,121.4970294,553426896
1293,萬華區,中華路2段416巷9號與中華路  2段口,106-7-1,25.0280037,121.50587560000001,553426903
1294,萬華區,華江橋機車道往新北市方向上橋處,106-7-4,25.0262857,121.4970294,553426896
1295,萬華區,國興路17號,106-7-4,25.026792999999998,121.50549,553426900
1296,萬華區,洛陽街69號,106-7-5,25.04760880000001,121.5076702,553926954
1297,萬華區,西寧南路與武昌街2段口,106-5-20,25.0442823,121.50833090000002,553826946
1298,萬華區,華江橋與華江橋口機車道往板橋方向,106-5-21,25.035455600000002,121.48221770000002,553626918
1299,萬華區,東園街28巷口,106-5-22,25.0264476,121.49490220000001,553426896
1300,萬華區,開封街2段62-4號,106-5-26,25.0467949,121.50655400000001,553926952
1301,萬華區,寶興街140巷17弄,106-5-27,25.023854699999998,121.49450359999999,553326889
1302,萬華區,艋舺大道440號前,106-6-4,25.028551699999998,121.49147009999999,553526902
1303,萬華區,西園路2段240號前,106-6-10,25.028213,121.4950011,553426902
1304,萬華區,西園路1段190號對面,106-6-10,25.0395408,121.500004,553726933
1305,萬華區,桂林路122號前,106-6-11,25.0383529,121.4992223,553726930
1306,萬華區,永福街13號前,106-6-11,25.0382392,121.50568009999999,553726931
1307,萬華區,東園街73巷40弄口,106-6-16,25.026905499999998,121.4989134,553426899
1308,萬華區,艋舺大道22號前,106-6-19,25.034132999999997,121.5050251,553626920
1309,萬華區,康定路與廣州街口口,106-6-24,25.036731,121.4976133,553626925
1310,萬華區,成都路96號,106-6-25,25.043056,121.504314,553826942
1311,萬華區,貴陽街2段142號前,106-6-26,25.0392452,121.5067976,553726934
1312,萬華區,和平西路3段198號前,106-6-26,25.0351866,121.4971248,553626921
1313,萬華區,寶興街30巷,106-6-26,25.0273327,121.49294950000001,553426899
1314,萬華區,華中橋往新北市機車道,106-6-30,25.0138094,121.4954551,553126858
1315,萬華區,萬大路530號前,106-7-30,25.018748000000002,121.49671000000001,553226874
1316,萬華區,萬大路451號,106-7-31,25.0208189,121.4984347,553326881
1317,萬華區,萬大路423巷28弄與萬大路493巷58弄口,106-10-28,25.0201753,121.5003176,553326879
1318,萬華區,環河南路2段173號前,106-11-1,25.032875699999998,121.4924074,553526914
1319,萬華區,內江街160號前,106-11-2,25.0417025,121.5012186,553726939
1320,萬華區,桂林路92號前,106-11-8,25.0383682,121.50024930000001,553726930
1321,萬華區,華中橋與華中橋口往中和機車道第4號燈桿,106-11-12,25.0138094,121.4954551,553126858
1322,萬華區,西園路2段與西藏路口,106-7-31,25.0277299,121.49437990000001,553426900
1323,萬華區,西寧南路與忠孝西路2段口,106-8-26,25.048400199999996,121.5093804,553926956
1324,萬華區,堤外便道華翠疏散門前,106-6-28,25.0307777,121.4882044,553526907
1325,萬華區,西園路2段與莒光路口,106-7-19,25.0310901,121.49688909999998,553526910
1326,萬華區,環河南路2段與和平西路3段口,106-7-18,25.0354727,121.4945116,553626921
1327,萬華區,桂林路與西昌街口,106-8-3,25.0383365,121.5007227,553726930
1328,萬華區,西藏路與西園路2段口,106-8-12,25.028624,121.4956456,553526903
1329,萬華區,西寧南路與長沙街2段口,106-7-14,25.0406677,121.5060476,553726937
1330,萬華區,西園路2段與西藏路口,106-9-2,25.0277299,121.49437990000001,553426900
1331,萬華區,成都路與成都路133巷口口,106-12-20,25.043661,121.50368799999998,553826944
1332,萬華區,西藏路199巷旁,106-12-22,25.02810400000001,121.49995700000001,553426902
1333,萬華區,橋匝道口,106-12-26,25.0262857,121.4970294,553426896
1334,萬華區,和平西路3段與環河南路2段口,106-12-27,25.0354727,121.4945116,553626921
1335,萬華區,萬大路384號,106-9-7,25.022374,121.498822,553326885
1336,萬華區,西藏路與寶興街口,106-11-8,25.0249179,121.49473190000002,553426892
1337,萬華區,中華路2段與廣州街口,106-8-2,25.0347968,121.50561670000002,553626922
1338,萬華區,忠孝橋新北往北市機車道,106-8-2,25.048657199999997,121.5053478,553926956
1339,萬華區,武昌街2段124-2號,106-8-19,25.0453598,121.5037711,553826948
1340,萬華區,中華路1段與開封街2段口,106-10-13,25.0475499,121.5106925,553926955
1341,萬華區,長順街與艋舺大道口,106-10-13,25.0302947,121.49263,553526907
1342,萬華區,廣州街與梧州街口,106-10-16,25.036663600000004,121.49766799999999,553626925
1343,萬華區,環河南路1段與長沙街2段口,106-10-26,25.0475336,121.5059613,553926953
1344,萬華區,青年路68巷與青年路口口,106-11-17,25.023801000000002,121.5023949,553326890
1345,萬華區,武成街與武成街35巷口口,106-11-21,25.018524499999998,121.49535800000001,553226873
1346,萬華區,堤外便道與堤外便道口中興橋下,106-11-27,25.0307777,121.4882044,553526907
1347,萬華區,東園街19號,106-11-27,25.0279247,121.4957273,553426901
1348,萬華區,漢口街2段90巷8弄與漢口街2段90巷口,106-12-5,25.0459278,121.5039652,553826949
1349,萬華區,忠孝西路2段16巷,106-1-2,25.047951,121.50818390000002,553926955
1350,萬華區,開封街2段與漢中街口,106-1-7,25.0461992,121.5079,553826951
1351,萬華區,環河南路1段23號,106-12-6,25.0467811,121.50416829999999,553926951
1352,萬華區,環河南快速道往北洛陽停車場入口,106-12-12,25.0475336,121.5059613,553926953
1353,萬華區,環河南路2段與雙園街口,106-12-15,25.031116,121.49438400000001,553526909
1354,萬華區,水源路與青年路口馬場町河濱公園,106-9-13,25.018603600000002,121.50330430000001,553226875
1355,萬華區,環河南路1段123號,106-9-16,25.0398514,121.4979709,553726933
1356,萬華區,艋舺大道2段與中華路2段口,106-9-20,25.034448100000002,121.50569270000001,553626921
1357,萬華區,忠孝西路2段與西寧南路口,106-8-27,25.0476299,121.5127104,553926955
1358,萬華區,華中橋與華中橋口頭機車道,106-8-31,25.01463080000001,121.49633590000002,553126861
1359,萬華區,昆明街76號,106-9-8,25.0457008,121.5054794,553826949
1360,萬華區,華中橋機車道往中和方向,106-9-12,25.0138094,121.4954551,553126858
1361,萬華區,環河南路1段與中興橋口機車道,106-11-9,25.0448705,121.50156650000001,553826946
1362,萬華區,康定路與桂林路口,106-11-16,25.0372045,121.4993379,553626927
1363,萬華區,環河南路1段與貴陽街2段口,106-11-15,25.047269,121.504476,553926953
1364,萬華區,柳州街與桂林路口,106-11-19,25.0379576,121.5050848,553726930
1365,萬華區,大理街120號,106-11-20,25.03412,121.49718899999999,553626918
1366,萬華區,德昌街67巷與民和街81巷口,106-11-20,25.024647299999998,121.498249,553426892
1367,萬華區,西園路1段與桂林路口,106-11-21,25.0372045,121.4993379,553626927
1368,萬華區,環河南路2段與雙園街口,106-11-26,25.031116,121.49438400000001,553526909
1369,萬華區,萬大路277巷與萬大路237巷10弄口,106-9-30,25.025390899999998,121.50108,553426895
1370,萬華區,桂林路與柳州街口,106-10-3,25.04005,121.50263000000001,553726935
1371,萬華區,西藏路125巷與雙和街口,106-9-22,25.027816199999997,121.50181770000002,553426902
1372,萬華區,環河南路2段與和平西路3段口,106-10-11,25.0354727,121.4945116,553626921
1373,萬華區,艋舺大道與環河南路2段175巷口,106-10-11,25.0323979,121.4925825,553526913
1374,萬華區,桂林路27號,106-10-12,25.0379699,121.5047223,553726930
1375,萬華區,華中橋往北市,106-10-21,25.0154026,121.49476570000002,553226863
1376,萬華區,東園街與西園路2段口,106-10-19,25.0282005,121.49519,553426902
1377,萬華區,西園路1段與桂林路口,106-10-7,25.0372045,121.4993379,553626927
1378,萬華區,堤外便道,106-10-26,25.0307777,121.4882044,553526907
1379,萬華區,中華路1段與峨眉街口,106-8-3,25.045053,121.503097,553826947
1380,萬華區,桂林路86號,106-8-3,25.0383073,121.50088729999999,553726930
1381,萬華區,中華路1段與南寧路口,106-8-12,25.044669600000002,121.5086764,553826947
1382,萬華區,西園路2段261巷12弄12號,106-8-12,25.025435,121.4929129,553426893
1383,萬華區,大理街175巷與環河南路2段口175巷,106-8-26,25.034405,121.4952567,553626919
1384,萬華區,中華路2段316號,106-8-19,25.0296562,121.50421100000001,553526908
1385,萬華區,西寧南路與長沙街2段口,106-9-13,25.0406677,121.5060476,553726937
1386,萬華區,西園路1段與廣州街口,106-7-17,25.037972,121.499495,553726929
1387,萬華區,萬大路與興寧街口,106-7-25,25.0320279,121.50047690000001,553526913
1388,萬華區,萬大路與興寧街66巷22弄口口,106-7-26,25.032256399999998,121.5005428,553526914
1389,萬華區,艋舺大道172號,106-7-27,25.032828,121.50084140000001,553526916
1390,萬華區,青年路152巷與青年路168巷49弄口口,106-7-30,25.0204674,121.50159579999999,553326880
1391,萬華區,忠孝西路2段與西寧南路口前,106-7-31,25.048377399999996,121.50777250000002,553926956
1392,萬華區,西園路2段與寶興街口,106-8-4,25.026501,121.49378,553426896
1393,萬華區,青年路與水源路口,106-8-5,25.0219055,121.5021848,553326885
1394,萬華區,桂林路236號,106-8-5,25.03858,121.49596399999999,553726930
1395,萬華區,艋舺大道與西園路1段口東往西康定到西園路段,106-8-5,25.03605910000001,121.50179920000001,553626924
1396,萬華區,西園路2段183號,106-8-6,25.0277125,121.49502290000001,553426900
1397,萬華區,萬大路423巷28弄口,106-1-3,25.020449399999997,121.50012340000002,553326880
1398,萬華區,西園路2段與西藏路口,106-1-9,25.0277299,121.49437990000001,553426900
1399,萬華區,寶興街188巷口,106-1-18,25.0234366,121.49506059999999,553326888
1400,萬華區,萬大路423巷28弄與萬大路493巷口,106-1-22,25.020449399999997,121.50012340000002,553326880
1401,萬華區,中華路1段與洛陽街口,106-1-26,25.0475336,121.5059613,553926953
1402,萬華區,486巷與萬大路486巷11弄口(萬大路486巷9號前),106-2-2,25.0196534,121.4967182,553326877
1403,萬華區,中華路1段與艋舺大道口口,106-2-13,25.035035999999998,121.502494,553626922
1404,萬華區,忠孝西路2段與昆明街口,106-2-17,25.045818,121.505821,553826949
1405,萬華區,西藏路125巷與西藏路口口,106-2-21,25.0259789,121.5033178,553426897
1406,萬華區,康定路與廣州街口,106-1-1,25.036731,121.4976133,553626925
1407,萬華區,艋舺大道與康定路口,106-1-2,25.0332225,121.4996955,553626916
1408,萬華區,貴陽街2段232巷與貴陽街2段口,106-2-15,25.04005,121.50263000000001,553726935
1409,萬華區,和平西路3段382巷與和平西路3段口,106-2-15,25.035330899999998,121.49157350000002,553626920
1410,萬華區,和平西路3段284號,106-2-8,25.0352766,121.4950322,553626921
1411,萬華區,康定路248號與康定路口,106-2-5,25.0375936,121.50152450000002,553726928
1412,萬華區,環河南路1段123號,106-1-24,25.0398514,121.4979709,553726933
1413,萬華區,萬大路與艋舺大道口,106-1-1,25.03289310000001,121.49769009999999,553526915
1414,萬華區,內江街與西昌街口,106-1-5,25.0383365,121.5007227,553726930
1415,萬華區,西藏路與萬大路口,106-1-10,25.029586600000002,121.5003811,553526907
1416,萬華區,昆明街303號,106-1-11,25.0356843,121.50343319999999,553626924
1417,萬華區,青年路與水源路口,106-1-15,25.0219055,121.5021848,553326885
1418,萬華區,德昌街261巷與德昌街口口,106-2-7,25.022534,121.49241599999999,553326884
1419,萬華區,西寧南路與洛陽街口口,106-2-8,25.048266,121.507648,553926955
1420,萬華區,萬大路230號前,106-1-12,25.0267165,121.50032790000002,553426898
