name,schoolType,district,address,lat,lon,state_code
市立銘傳國小,small,大安區,農場里羅斯褔路四段21號,25.0185474,121.53381929999999,553226882
私立新民小學,small,大安區,龍坡里辛亥路1段113號,25.0222236,121.53166110000001,553326892
市立龍安國小,small,大安區,龍門里新生南路3段33號,25.0239215,121.53488540000001,553326898
國立臺北教大實小,small,大安區,龍淵里和平東路2段94號,25.025042499999998,121.54094599999999,553426903
市立建安國小,small,大安區,龍雲里大安路2段99號,25.0293967,121.54617009999998,553526916
市立建安國小補校,small,大安區,龍雲里大安路2段99號,25.0293967,121.54617009999998,553526916
市立中正國小,small,中山區,力行里龍江路62號,25.05049,121.54007250000001,553926968
市立五常國小,small,中山區,下埤里五常街16號,25.0641393,121.5422023,554226996
市立大佳國小,small,中山區,大佳里6鄰濱江街107號,25.073322199999996,121.5364107,554427011
市立大直國小,small,中山區,大直里大直街2號,25.0805666,121.54640400000001,554627024
市立長春國小,small,中山區,中央里長春路165號,25.0549363,121.5339007,554026976
市立吉林國小,small,中山區,中原里長春路116號,25.054651999999997,121.529321,554026974
市立永安國小,small,中山區,明水路397巷19弄1號,25.078776100000002,121.5494063,554627022
市立中山國小,small,中山區,恆安里民權東路1段69號,25.0630518,121.52641440000001,554226990
市立中山國小補校,small,中山區,恆安里民權東路1段69號,25.0630518,121.52641440000001,554226990
市立懷生國小,small,中山區,埤頭里安東街16巷2號,25.045240399999997,121.5417844,553826956
市立濱江國小,small,中山區,樂群二路266巷99號,25.078001399999998,121.5616369,554527023
市立長安國小,small,中山區,興亞里吉林路15號,25.0497694,121.5301634,553926964
市立忠義國小,small,中正區,中華路二段307巷17號,25.029699700000002,121.50618689999999,553526908
市立河堤國小,small,中正區,汀州路二段180號,25.023323100000002,121.52260890000001,553326893
市立河堤國小補校,small,中正區,汀州路二段180號,25.023323100000002,121.52260890000001,553326893
市立東門國小,small,中正區,東門里仁愛路一段2-4號,25.0386417,121.5208757,553726935
市立南門國小,small,中正區,南門里廣州街6號,25.0352657,121.50906869999999,553626924
市立忠孝國小,small,中正區,梅花里忠孝東路2段101號,25.042926899999998,121.5315325,553826948
市立大學附小,small,中正區,黎明里公園路29號,25.044383399999997,121.51704140000001,553826949
市立螢橋國小,small,中正區,螢雪里詔安街29號,25.0250745,121.51433200000001,553426897
市立國語實小,small,中正區,龍光里南海路58號,25.0307489,121.51059029999999,553526912
市立大湖國小,small,內湖區,大湖里大湖山莊街170號,25.0881707,121.6005499,554827046
市立碧湖國小,small,內湖區,內湖里金龍路100號,25.0853115,121.59111029999998,554727040
市立潭美國小,small,內湖區,石潭里新明路22號,25.0602709,121.5904814,554226999
市立文湖國小,small,內湖區,西康里文湖街15號,25.085770999999998,121.56012240000001,554727034
市立西湖國小,small,內湖區,西湖里環山路1段25號,25.0838299,121.56569950000001,554727033
市立東湖國小,small,內湖區,東湖里東湖路115號,25.069159699999997,121.61606780000001,554327021
市立明湖國小,small,內湖區,東湖里康寧路3段105號,25.0713228,121.61076100000001,554427024
市立麗湖國小,small,內湖區,金湖路363巷8號,25.072992000000003,121.601146,554427024
市立康寧國小,small,內湖區,清白里星雲街121號,25.0800801,121.59494850000002,554627034
市立麗山國小,small,內湖區,港都里港華街100號,25.0836791,121.5724649,554727034
市立內湖國小補校,small,內湖區,港富里內湖路2段41號,25.079203699999997,121.58025020000001,554627029
市立內湖國小,small,內湖區,港富里內湖路二段41號,25.079203699999997,121.58025020000001,554627029
市立新湖國小,small,內湖區,湖興里民權東路6段138號,25.0682258,121.5885493,554327014
市立南湖國小,small,內湖區,葫洲里康寧路3段200號,25.068071300000003,121.6118874,554327019
國立台灣戲曲學院(國小部),small,內湖路,二段177號,25.0812796,121.58668030000001,554627034
市立木柵國小,small,文山區,木柵里木柵路3段191號,24.9902695,121.5701489,552626792
市立木柵國小補校,small,文山區,木柵里木柵路3段191號,24.9902695,121.5701489,552626792
私立中山小學,small,文山區,木柵路1段292號,24.9883007,121.55632790000001,552626781
市立博嘉國小,small,文山區,木柵路4段159巷14-1號,25.001763699999998,121.5758197,552926835
私立再興小學,small,文山區,明義里興隆路4段2號,24.990413600000004,121.55916119999999,552626790
市立明道國小,small,文山區,明興里木柵路2段138巷61號,24.98885,121.56051200000002,552626784
國立政大實小,small,文山區,指南路三段12號,24.9846444,121.57985020000001,552526772
市立指南國小,small,文山區,指南路三段38巷5-2號,24.976394199999998,121.58363529999998,552326739
市立志清國小,small,文山區,景仁里景福街21巷5號,24.9986645,121.53890759999999,552826816
市立景美國小,small,文山區,景行里景文街108號,24.9895266,121.5407811,552626782
市立溪口國小,small,文山區,景慶里景福街225號,24.99413,121.53875740000001,552726799
市立永建國小,small,文山區,華興里試院路2號,24.9875796,121.5500432,552526777
市立萬芳國小,small,文山區,萬芳里萬和街1號,25.001393399999998,121.56761110000001,552926832
市立武功國小,small,文山區,萬祥里興隆路1段68號,25.003888699999997,121.54049270000002,552926835
市立萬興國小,small,文山區,萬興里秀明路2段114號,24.9904294,121.57659270000002,552626794
市立實踐國小,small,文山區,樟文里忠順街1段4號,24.983927899999998,121.5582463,552526764
市立力行國小,small,文山區,樟腳里木新路3段155巷7號,24.980969100000003,121.56116180000001,552426753
市立興華國小,small,文山區,興光里興隆路3段125巷6號,24.9988344,121.55872179999999,552826821
市立景興國小,small,文山區,興安里景華街150巷21號,24.9964339,121.5482935,552726810
市立興德國小,small,文山區,興邦里興隆路2段235號,25.001622199999996,121.5507703,552926829
市立辛亥國小,small,文山區,興昌里辛亥路4段103號,25.006429500000003,121.5592422,553026848
市立興隆國小,small,文山區,興望里福興路2號,25.002501000000002,121.5519018,552926833
私立靜心小學,small,文山區,興福里興隆路2段46號,24.998920000000002,121.5466851,552826819
市立萬福國小,small,文山區,羅斯福5段170巷32號,25.0048928,121.53671240000001,552926838
市立關渡國小,small,北投區,一德里中央北路4段581號,25.1264283,121.46622009999999,555627042
市立大屯國小,small,北投區,大屯里復興三路312號,25.154895,121.503983,556227045
市立逸仙國小,small,北投區,中心里新民路2號,25.138371600000003,121.5051631,555927051
市立桃源國小,small,北投區,中央北路3段40巷45號,25.139704899999998,121.4844614,555927046
市立文化國小,small,北投區,文化里文化三路1號,25.1371562,121.4965074,555927049
市立立農國小,small,北投區,立農里立農街1段250號,25.119493,121.505032,555527049
市立石牌國小,small,北投區,吉利里致遠二路80號,25.1157861,121.5117371,555427049
市立清江國小,small,北投區,奇岩里公館路220號,25.1269568,121.50766340000001,555627052
市立北投國小,small,北投區,長安里中央北路1段73號,25.134149100000002,121.5002233,555827050
市立北投國小補校,small,北投區,長安里中央北路1段73號,25.134149100000002,121.5002233,555827050
私立薇閣小學,small,北投區,長安里育仁路106號,25.136058,121.50088000000001,555827050
市立文林國小,small,北投區,建民里文林北路155號,25.1059048,121.5147443,555227044
市立泉源國小,small,北投區,泉源里東昇路34號,25.1493002,121.5244264,556127052
市立義方國小,small,北投區,珠海路155號,25.1419691,121.5092915,556027051
市立湖山國小,small,北投區,湖山里湖底路11號,25.1496532,121.535435,556127054
市立湖田國小,small,北投區,湖田里竹子湖路17之2號,25.1684294,121.53877140000002,556527042
市立明德國小,small,北投區,榮華里明德路190號,25.1122284,121.521827,555327049
私立奎山實中附小,small,北投區,榮華里明德路200號,25.112998,121.52230279999999,555327050
市立松山國小,small,松山區,八德路四段746號,25.0504899,121.5776879,553926976
市立敦化國小,small,松山區,中正里敦化北路2號,25.0491037,121.54853059999999,553926966
市立民族國小,small,松山區,民生東路4段97巷7號,25.0595939,121.5517182,554126989
市立民權國小,small,松山區,民權東路四段200號,25.0623873,121.5623038,554226997
市立健康國小,small,松山區,延壽街168號,25.0566674,121.56278459999999,554126986
市立西松國小,small,松山區,東光里三民路5號,25.052301800000002,121.56348759999999,554026977
市立西松國小補校,small,松山區,東光里三民路5號,25.052301800000002,121.56348759999999,554026977
市立三民國小,small,松山區,莊敬里民權東路五段1號,25.0631782,121.56428570000001,554226999
市立民生國小,small,松山區,敦化北路199巷18號,25.0565153,121.5521795,554126983
市立福德國小,small,信義區,中行里褔德街253號,25.0388994,121.58650349999999,553726950
市立永春國小,small,信義區,永春里松山路225巷48號,25.0446527,121.57907920000001,553826963
市立永春國小補校,small,信義區,永春里松山路225巷48號,25.0446527,121.57907920000001,553826963
市立永吉國小,small,信義區,永春里松山路287巷5號,25.043008800000003,121.57988529999999,553826959
市立光復國小,small,信義區,光復南路271號,25.0402704,121.5578527,553726948
市立吳興國小,small,信義區,松仁路226號,25.025743300000002,121.568716,553426911
市立吳興國小補校,small,信義區,松仁路226號,25.025743300000002,121.568716,553426911
市立博愛國小,small,信義區,松仁路22鄰95巷20號,25.036362,121.57044499999999,553626940
市立信義國小,small,信義區,松勤街60號,25.0319243,121.5633121,553526927
市立三興國小,small,信義區,景聯里基隆路2段99號,25.029467,121.55826699999999,553526919
市立興雅國小,small,信義區,雅祥里基隆路1段83巷9號,25.046751,121.5700216,553926966
市立南港國小,small,南港區,三重里惠民街67號,25.0571633,121.6103835,554126998
市立南港國小補校,small,南港區,三重里惠民街67號,25.0571633,121.6103835,554126998
市立胡適國小,small,南港區,中研里舊莊街1段1號,25.042389399999998,121.61723459999999,553826966
市立玉成國小,small,南港區,西新里向陽路31號,25.0535818,121.5947692,554026987
市立東新國小,small,南港區,東新里興南街62號,25.055459399999997,121.6022189,554026992
市立修德國小,small,南港區,東新街118巷86號,25.045456100000003,121.58964329999999,553826967
市立成德國小,small,南港區,聯成里東新街65號,25.0470902,121.58687250000001,553926970
市立舊莊國小,small,南港區,舊莊里舊莊街1段100號,25.040244899999998,121.61953899999999,553726961
市立西園國小,small,萬華區,日善里東園街73巷65號,25.0271068,121.4982517,553426899
市立東園國小,small,萬華區,全德里東園街195號,25.023163,121.4978675,553326888
市立萬大國小,small,萬華區,全德里萬大路346號,25.022928699999998,121.499329,553326887
市立西門國小,small,萬華區,西門里成都路98號,25.043172,121.5035971,553826943
市立新和國小,small,萬華區,西藏路125巷31號,25.0259828,121.5033372,553426897
市立龍山國小,small,萬華區,青山里和平西路三段235號,25.035415,121.49590330000001,553626921
私立光仁小學,small,萬華區,壽德里萬大路423巷15號,25.0214164,121.4995713,553326883
市立福星國小,small,萬華區,福星里中華路一段66號,25.0467829,121.50890509999999,553926952
市立老松國小,small,萬華區,福音里桂林路64號,25.038045999999998,121.502725,553726930
市立老松國小補校,small,萬華區,福音里桂林路64號,25.038045999999998,121.502725,553726930
市立大理國小,small,萬華區,綠堤里艋舺大道389號,25.031156699999997,121.49305840000001,553526909
市立華江國小,small,萬華區,環河南路2段250巷42弄2號,25.034069100000004,121.4911815,553626917
市立雙園國小,small,萬華區,雙園里莒光路315號,25.030818300000004,121.4985878,553526910
市立雙園國小補校,small,萬華區,雙園里莒光路315號,25.030818300000004,121.4985878,553526910
市立啟聰學校,special,大同區,重慶北路三段320號?,25.0753508,121.51355339999999,554527009
市立啟智學校,special,士林區,忠誠路二段207巷3號?,25.1166288,121.5362497,555427055
市立啟明學校,special,士林區,忠誠路二段207巷1號?,25.1166437,121.5350165,555427055
市立文山特殊教育學校,special,文山區,秀明路一段169號?,24.99154,121.567807,552626796
